_id;recvTime;devAddr;Timestamp;NO2;PM1;PM10;PM25;LAT;LON
61ae7cb799f63261d67cba1f;2021-12-06T21:12:22.188Z;2044802;06-12-2021T22:12:22.0144+0100;0.017668342;0.15766619;0.17951004;0.17927878;64.751465;20.954414
61ae7e2099f63261d67cba27;2021-12-06T21:18:24.470Z;2044802;06-12-2021T22:18:24.0426+0100;0.018053845;0.06875698;0.0730275;0.07301722;64.751465;20.954414
61ae7ed599f63261d67cba2b;2021-12-06T21:21:25.647Z;2044802;06-12-2021T22:21:25.0617+0100;0.018740837;0.17146473;0.19585449;0.195616;64.751465;20.954414
61ae7f1299f63261d67cba2d;2021-12-06T21:22:26.098Z;2044802;06-12-2021T22:22:26.0067+0100;0.018799763;0.160329;0.18676898;0.186521;64.751465;20.954414
61ae813299f63261d67cba37;2021-12-06T21:31:29.607Z;2044802;06-12-2021T22:31:29.0577+0100;0.017773602;0.1713701;0.19574639;0.19550805;64.751465;20.954414
61ae816e99f63261d67cba38;2021-12-06T21:32:30.059Z;2044802;06-12-2021T22:32:30.0008+0100;0.017557926;0.1671136;0.17419623;0.17418416;64.751465;20.954414
61ae82d899f63261d67cba40;2021-12-06T21:38:32.329Z;2044802;06-12-2021T22:38:32.0299+0100;0.017804861;0.07133495;0.07337258;0.07337129;64.751465;20.954414
61ae838d99f63261d67cba42;2021-12-06T21:41:33.542Z;2044802;06-12-2021T22:41:33.0507+0100;0.017629212;0.10659088;0.14958736;0.14895251;64.751465;20.954414
61ae83ce99f63261d67cba44;2021-12-06T21:42:33.987Z;2044802;06-12-2021T22:42:33.0942+0100;0.017543767;0.15255865;0.18556017;0.18473285;64.751465;20.954414
61ae853699f63261d67cba4b;2021-12-06T21:48:36.256Z;2044802;06-12-2021T22:48:36.0225+0100;0.018231928;0.19413814;0.24215446;0.24150577;64.751465;20.954414
61ae85ea99f63261d67cba4f;2021-12-06T21:51:37.459Z;2044802;06-12-2021T22:51:37.0416+0100;0.018177226;0.1643527;0.18875767;0.18851669;64.751465;20.954414
61ae862699f63261d67cba51;2021-12-06T21:52:37.941Z;2044802;06-12-2021T22:52:37.0904+0100;0.018278277;0.15714167;0.16629618;0.16627507;64.751465;20.954414
61ae875699f63261d67cba57;2021-12-06T21:57:42.872Z;2044802;06-12-2021T22:57:42.0840+0100;0.017310802;0.1804025;0.21344905;0.21301322;64.751465;20.954414
61ae884599f63261d67cba5d;2021-12-06T22:01:41.441Z;2044802;06-12-2021T23:01:41.0404+0100;0.018941607;0.17658126;0.19905287;0.19882013;64.751465;20.954414
61ae888199f63261d67cba5e;2021-12-06T22:02:41.885Z;2044802;06-12-2021T23:02:41.0853+0100;0.018881256;0.19097422;0.24448217;0.2368992;64.751465;20.954414
61ae89af99f63261d67cba65;2021-12-06T22:07:43.836Z;2044802;06-12-2021T23:07:43.0789+0100;0.017298155;0.21200427;0.23542084;0.23518835;64.751465;20.954414
